Bandit,Reward,Algorithm
3.0,2.96998605207867,EpsilonGreedy
3.0,4.159042984233759,EpsilonGreedy
3.0,4.503492858398233,EpsilonGreedy
3.0,4.691175557677467,EpsilonGreedy
3.0,3.1458765879424084,EpsilonGreedy
3.0,3.631863948314184,EpsilonGreedy
3.0,4.010432004722933,EpsilonGreedy
3.0,2.941899776674766,EpsilonGreedy
3.0,4.517147890886561,EpsilonGreedy
3.0,5.313861854559265,EpsilonGreedy
3.0,3.6028135528780854,EpsilonGreedy
3.0,5.573612008090913,EpsilonGreedy
3.0,2.231546413698413,EpsilonGreedy
3.0,2.7470796555314507,EpsilonGreedy
3.0,2.483820225960563,EpsilonGreedy
3.0,4.256390919816057,EpsilonGreedy
3.0,4.3538157152181345,EpsilonGreedy
3.0,2.6387029753096485,EpsilonGreedy
3.0,3.701509217326805,EpsilonGreedy
3.0,3.4666246358732957,EpsilonGreedy
3.0,3.7909487085214315,EpsilonGreedy
3.0,1.0390084091574399,EpsilonGreedy
3.0,3.003270547886471,EpsilonGreedy
3.0,3.6868224866744637,EpsilonGreedy
3.0,4.76517878496354,EpsilonGreedy
3.0,4.012107745215005,EpsilonGreedy
3.0,6.108522737700659,EpsilonGreedy
3.0,4.548452906834924,EpsilonGreedy
3.0,4.743451635287379,EpsilonGreedy
3.0,3.403557339981062,EpsilonGreedy
3.0,3.881174347811716,EpsilonGreedy
3.0,5.367458900200196,EpsilonGreedy
3.0,5.859471364504586,EpsilonGreedy
3.0,4.612398963820024,EpsilonGreedy
3.0,2.580447620845206,EpsilonGreedy
3.0,1.176026221383795,EpsilonGreedy
3.0,4.3818525201541005,EpsilonGreedy
3.0,3.9456000626655015,EpsilonGreedy
3.0,2.946651282208777,EpsilonGreedy
3.0,3.740025666149667,EpsilonGreedy
3.0,5.326193755073529,EpsilonGreedy
3.0,2.908242834337983,EpsilonGreedy
3.0,2.3809584678590046,EpsilonGreedy
3.0,3.444866012601343,EpsilonGreedy
3.0,2.9475537444555884,EpsilonGreedy
3.0,4.5492260711820105,EpsilonGreedy
3.0,6.842760546487491,EpsilonGreedy
3.0,2.9172498510664795,EpsilonGreedy
3.0,2.9641265904666474,EpsilonGreedy
3.0,5.03721382578319,EpsilonGreedy
3.0,4.695063125846182,EpsilonGreedy
3.0,3.58488418249821,EpsilonGreedy
3.0,5.456767836107098,EpsilonGreedy
3.0,4.2194001382552235,EpsilonGreedy
3.0,2.1740732411011976,EpsilonGreedy
3.0,4.2962934114466265,EpsilonGreedy
3.0,2.429431501294623,EpsilonGreedy
3.0,4.825022671414771,EpsilonGreedy
3.0,4.645099256788958,EpsilonGreedy
3.0,4.7989427502554864,EpsilonGreedy
3.0,3.885858951484699,EpsilonGreedy
3.0,3.183232313415351,EpsilonGreedy
3.0,5.8883276028083635,EpsilonGreedy
3.0,5.301459508651433,EpsilonGreedy
3.0,3.7099635990360373,EpsilonGreedy
3.0,4.876748461144911,EpsilonGreedy
3.0,4.083280354816618,EpsilonGreedy
3.0,3.91587184443661,EpsilonGreedy
3.0,3.213489148731099,EpsilonGreedy
3.0,4.700968194518023,EpsilonGreedy
3.0,5.211410543635694,EpsilonGreedy
3.0,4.607088646937357,EpsilonGreedy
3.0,3.0815950631585443,EpsilonGreedy
3.0,2.234436075786956,EpsilonGreedy
3.0,4.418498564812081,EpsilonGreedy
3.0,3.616482033112619,EpsilonGreedy
3.0,2.554983873633843,EpsilonGreedy
3.0,2.8697919993311425,EpsilonGreedy
3.0,5.065582167624251,EpsilonGreedy
3.0,3.953147058621571,EpsilonGreedy
3.0,3.404478913382519,EpsilonGreedy
3.0,2.740999314819039,EpsilonGreedy
3.0,2.713591539825882,EpsilonGreedy
3.0,3.071534822909712,EpsilonGreedy
3.0,4.064127934558114,EpsilonGreedy
3.0,3.772573251286951,EpsilonGreedy
3.0,5.055699548224979,EpsilonGreedy
3.0,3.4586153142509644,EpsilonGreedy
3.0,3.5301892724680273,EpsilonGreedy
3.0,6.006896838154686,EpsilonGreedy
3.0,1.7408464850941279,EpsilonGreedy
3.0,3.500585788840921,EpsilonGreedy
3.0,3.905080237338305,EpsilonGreedy
3.0,3.596038196803957,EpsilonGreedy
3.0,3.2672211906697486,EpsilonGreedy
3.0,5.590675921836512,EpsilonGreedy
3.0,5.4419530881095195,EpsilonGreedy
3.0,4.2699745285226856,EpsilonGreedy
3.0,4.229295403469241,EpsilonGreedy
3.0,5.378934061728328,EpsilonGreedy
3.0,4.637087679997806,EpsilonGreedy
3.0,2.6922586300907314,EpsilonGreedy
3.0,3.0703306927905647,EpsilonGreedy
3.0,2.917831159342387,EpsilonGreedy
3.0,3.022000012338177,EpsilonGreedy
3.0,5.203356879271665,EpsilonGreedy
3.0,2.5257076650454673,EpsilonGreedy
3.0,5.516800665563794,EpsilonGreedy
3.0,3.8804344173803327,EpsilonGreedy
3.0,4.271848788469899,EpsilonGreedy
3.0,3.477953283925465,EpsilonGreedy
3.0,3.2779916300410132,EpsilonGreedy
3.0,4.11569858631154,EpsilonGreedy
3.0,3.979959450777647,EpsilonGreedy
3.0,3.535220692213068,EpsilonGreedy
3.0,4.050525644259018,EpsilonGreedy
3.0,3.6029984626244413,EpsilonGreedy
3.0,3.0386201131651247,EpsilonGreedy
3.0,4.232293857077428,EpsilonGreedy
3.0,3.488718912564234,EpsilonGreedy
3.0,4.463383426846883,EpsilonGreedy
3.0,4.306106937617161,EpsilonGreedy
3.0,3.542389788818823,EpsilonGreedy
3.0,4.416202795819123,EpsilonGreedy
3.0,4.373310332046909,EpsilonGreedy
3.0,3.9683599924806487,EpsilonGreedy
3.0,4.298628109029863,EpsilonGreedy
3.0,3.504324840842126,EpsilonGreedy
3.0,4.87886154252303,EpsilonGreedy
3.0,3.818731592702168,EpsilonGreedy
3.0,5.32274288624397,EpsilonGreedy
3.0,2.8356337887660583,EpsilonGreedy
3.0,2.8354632001006856,EpsilonGreedy
3.0,4.267394623045857,EpsilonGreedy
3.0,2.4692607830561695,EpsilonGreedy
3.0,3.203568138893514,EpsilonGreedy
3.0,4.999561080124777,EpsilonGreedy
3.0,5.362341766639395,EpsilonGreedy
3.0,3.5881401874401613,EpsilonGreedy
3.0,5.413544442158891,EpsilonGreedy
3.0,5.8850040656615805,EpsilonGreedy
3.0,4.7946310606486815,EpsilonGreedy
3.0,4.257286626258163,EpsilonGreedy
3.0,3.944308385769102,EpsilonGreedy
3.0,3.8651070673012247,EpsilonGreedy
3.0,3.819907069981163,EpsilonGreedy
3.0,4.863113267331165,EpsilonGreedy
3.0,3.7078530000268977,EpsilonGreedy
3.0,3.2214747914030113,EpsilonGreedy
3.0,6.232872605239336,EpsilonGreedy
3.0,4.443214201460571,EpsilonGreedy
3.0,3.5038970758070884,EpsilonGreedy
3.0,1.6310727505264144,EpsilonGreedy
3.0,4.508397528537314,EpsilonGreedy
3.0,4.503827347111319,EpsilonGreedy
3.0,4.265905075928695,EpsilonGreedy
3.0,4.671822083931248,EpsilonGreedy
3.0,4.14368573110323,EpsilonGreedy
3.0,4.005981965334233,EpsilonGreedy
3.0,2.461750693505011,EpsilonGreedy
3.0,3.746309743234616,EpsilonGreedy
3.0,2.6946666531920003,EpsilonGreedy
3.0,4.942527443693848,EpsilonGreedy
3.0,5.109128788839522,EpsilonGreedy
3.0,2.9418537314919826,EpsilonGreedy
3.0,3.0851278707372716,EpsilonGreedy
3.0,5.012597029906042,EpsilonGreedy
3.0,6.041299263956862,EpsilonGreedy
3.0,3.250757066366682,EpsilonGreedy
3.0,5.694842767276324,EpsilonGreedy
3.0,3.502420984153744,EpsilonGreedy
3.0,3.3284134796609566,EpsilonGreedy
3.0,4.722778458694075,EpsilonGreedy
3.0,4.2931140955959535,EpsilonGreedy
3.0,4.733111406072215,EpsilonGreedy
3.0,3.6270068478691524,EpsilonGreedy
3.0,4.2929123968150575,EpsilonGreedy
3.0,4.431121019479547,EpsilonGreedy
3.0,4.555828974256538,EpsilonGreedy
3.0,4.793093610175477,EpsilonGreedy
3.0,3.1260994772843933,EpsilonGreedy
3.0,5.479645087511777,EpsilonGreedy
3.0,3.928351045871341,EpsilonGreedy
3.0,2.3620248307630747,EpsilonGreedy
3.0,3.828647801392763,EpsilonGreedy
3.0,5.877738209344236,EpsilonGreedy
3.0,5.003375269920378,EpsilonGreedy
3.0,3.875888407158006,EpsilonGreedy
3.0,4.2849267214578335,EpsilonGreedy
3.0,5.0079647537532095,EpsilonGreedy
3.0,5.157563304495473,EpsilonGreedy
3.0,3.9905215559233054,EpsilonGreedy
3.0,3.6486196955914725,EpsilonGreedy
3.0,5.155297110816702,EpsilonGreedy
3.0,5.391481856878521,EpsilonGreedy
3.0,2.7965539050744486,EpsilonGreedy
3.0,2.4651594990963206,EpsilonGreedy
3.0,3.453707392318658,EpsilonGreedy
3.0,3.5476649366405004,EpsilonGreedy
3.0,3.76375974557255,EpsilonGreedy
3.0,4.565706246949333,EpsilonGreedy
3.0,3.939774496363931,EpsilonGreedy
3.0,5.402588478235684,EpsilonGreedy
3.0,2.7719864712153974,EpsilonGreedy
3.0,3.3503563008863835,EpsilonGreedy
3.0,3.8653137933281068,EpsilonGreedy
3.0,2.849994088795717,EpsilonGreedy
3.0,3.044716227270574,EpsilonGreedy
3.0,3.0935586097148535,EpsilonGreedy
3.0,5.559395326537612,EpsilonGreedy
3.0,5.4027140884787,EpsilonGreedy
3.0,5.274665650224479,EpsilonGreedy
3.0,3.140097196523074,EpsilonGreedy
3.0,4.262761027569737,EpsilonGreedy
3.0,4.637376967672301,EpsilonGreedy
3.0,3.4184743497597445,EpsilonGreedy
3.0,4.316093751803363,EpsilonGreedy
3.0,3.43506497183949,EpsilonGreedy
3.0,2.1460779472591693,EpsilonGreedy
3.0,2.888247750204091,EpsilonGreedy
3.0,4.170741444176384,EpsilonGreedy
3.0,3.560877149319436,EpsilonGreedy
3.0,3.9302680084314545,EpsilonGreedy
3.0,4.0185631265415145,EpsilonGreedy
3.0,3.1593880159306096,EpsilonGreedy
3.0,2.3436092845607055,EpsilonGreedy
3.0,2.282299057346637,EpsilonGreedy
3.0,3.845705989687076,EpsilonGreedy
3.0,5.483883814596656,EpsilonGreedy
3.0,3.3158201618454184,EpsilonGreedy
3.0,4.542508460505032,EpsilonGreedy
3.0,4.551024730278756,EpsilonGreedy
3.0,3.8993610747895233,EpsilonGreedy
3.0,4.069934505613594,EpsilonGreedy
3.0,4.127912156688065,EpsilonGreedy
3.0,2.7277177773685173,EpsilonGreedy
3.0,4.55999952596661,EpsilonGreedy
3.0,4.045814869678211,EpsilonGreedy
3.0,2.7353681096048605,EpsilonGreedy
3.0,4.036533332219226,EpsilonGreedy
3.0,4.305300480180776,EpsilonGreedy
3.0,3.663270157815704,EpsilonGreedy
3.0,4.830923485005166,EpsilonGreedy
3.0,3.952136478429937,EpsilonGreedy
3.0,4.078933144764098,EpsilonGreedy
3.0,5.50776886958005,EpsilonGreedy
3.0,3.4978250582092962,EpsilonGreedy
3.0,5.737897875905987,EpsilonGreedy
3.0,3.5533889729352026,EpsilonGreedy
3.0,4.969810111124941,EpsilonGreedy
3.0,4.724487566854563,EpsilonGreedy
3.0,5.476560307421783,EpsilonGreedy
3.0,4.475463478899612,EpsilonGreedy
3.0,4.423489853897171,EpsilonGreedy
3.0,4.786881804836554,EpsilonGreedy
3.0,5.258404791960034,EpsilonGreedy
3.0,4.449051158100182,EpsilonGreedy
3.0,3.2225516478226774,EpsilonGreedy
3.0,5.20636773008643,EpsilonGreedy
3.0,3.5811173916986383,EpsilonGreedy
3.0,5.104809916298217,EpsilonGreedy
3.0,2.939070276520001,EpsilonGreedy
3.0,4.631930470994933,EpsilonGreedy
3.0,5.2956456679589925,EpsilonGreedy
3.0,4.163211226613718,EpsilonGreedy
3.0,2.173230972192205,EpsilonGreedy
3.0,4.799570255031288,EpsilonGreedy
3.0,4.407779917209024,EpsilonGreedy
3.0,1.9637389333854331,EpsilonGreedy
3.0,3.475549838598291,EpsilonGreedy
3.0,3.2181090263284413,EpsilonGreedy
3.0,2.7000819652375267,EpsilonGreedy
3.0,4.415648199858777,EpsilonGreedy
3.0,3.6950245328672593,EpsilonGreedy
3.0,3.7956805511956646,EpsilonGreedy
3.0,4.910915379871051,EpsilonGreedy
3.0,3.9499855950435827,EpsilonGreedy
3.0,3.216087952124687,EpsilonGreedy
3.0,3.435087859838041,EpsilonGreedy
3.0,4.226527580046232,EpsilonGreedy
3.0,4.2231585786770625,EpsilonGreedy
3.0,3.7153233075136365,EpsilonGreedy
3.0,2.6095714441734925,EpsilonGreedy
3.0,5.118338782407967,EpsilonGreedy
3.0,4.468090369829154,EpsilonGreedy
3.0,1.5385461001697442,EpsilonGreedy
3.0,4.344186091990855,EpsilonGreedy
3.0,3.8618718140655037,EpsilonGreedy
3.0,4.07931133371578,EpsilonGreedy
3.0,4.994379389303758,EpsilonGreedy
3.0,4.299299729448471,EpsilonGreedy
3.0,5.5038294059638115,EpsilonGreedy
3.0,3.3464666182158007,EpsilonGreedy
3.0,3.688597926935108,EpsilonGreedy
3.0,2.914174712426493,EpsilonGreedy
3.0,3.3996720355077894,EpsilonGreedy
3.0,3.622526836244496,EpsilonGreedy
3.0,5.308802487704096,EpsilonGreedy
3.0,2.921232183244274,EpsilonGreedy
3.0,3.22881060754462,EpsilonGreedy
3.0,3.7379866831519806,EpsilonGreedy
3.0,2.0069839709800075,EpsilonGreedy
3.0,4.208513130065469,EpsilonGreedy
3.0,4.959889182447882,EpsilonGreedy
3.0,5.170411693524207,EpsilonGreedy
3.0,4.219587592807092,EpsilonGreedy
3.0,4.606715014409154,EpsilonGreedy
3.0,4.98090379102177,EpsilonGreedy
3.0,3.758368154718325,EpsilonGreedy
3.0,5.41288465299092,EpsilonGreedy
3.0,4.180577837261515,EpsilonGreedy
3.0,2.871127265388533,EpsilonGreedy
3.0,4.860643700747651,EpsilonGreedy
3.0,4.577056998424861,EpsilonGreedy
3.0,4.3144506427604465,EpsilonGreedy
3.0,4.900464511603362,EpsilonGreedy
3.0,5.092530133085295,EpsilonGreedy
3.0,5.810180543878241,EpsilonGreedy
3.0,4.846989823360069,EpsilonGreedy
3.0,4.4911607944829495,EpsilonGreedy
3.0,4.5157997116675315,EpsilonGreedy
3.0,3.7490095111242123,EpsilonGreedy
3.0,4.2939596062606995,EpsilonGreedy
3.0,4.996976284524477,EpsilonGreedy
3.0,2.982972400922173,EpsilonGreedy
3.0,3.1485655741659158,EpsilonGreedy
3.0,1.7813140689390026,EpsilonGreedy
3.0,4.712694273055394,EpsilonGreedy
3.0,3.9095164545627146,EpsilonGreedy
3.0,3.8192129805324373,EpsilonGreedy
3.0,2.3088035652624463,EpsilonGreedy
3.0,3.533972239500783,EpsilonGreedy
3.0,4.347725573370489,EpsilonGreedy
3.0,3.633669348789992,EpsilonGreedy
3.0,3.9930956463863088,EpsilonGreedy
3.0,4.31130487941795,EpsilonGreedy
3.0,5.749326491873123,EpsilonGreedy
3.0,4.155093228350077,EpsilonGreedy
3.0,3.223997726381456,EpsilonGreedy
3.0,3.9710772672934347,EpsilonGreedy
3.0,6.419872413155265,EpsilonGreedy
3.0,4.448506459967468,EpsilonGreedy
3.0,4.715909645123234,EpsilonGreedy
3.0,5.089002374219294,EpsilonGreedy
3.0,4.4093150314395055,EpsilonGreedy
3.0,5.247738112291708,EpsilonGreedy
3.0,3.771360335343748,EpsilonGreedy
3.0,3.251660450831019,EpsilonGreedy
3.0,5.051101800652403,EpsilonGreedy
3.0,3.858127059230576,EpsilonGreedy
3.0,5.551932554137879,EpsilonGreedy
3.0,5.2514067378070335,EpsilonGreedy
3.0,4.764728028919812,EpsilonGreedy
3.0,5.921099040604603,EpsilonGreedy
3.0,5.141863983030007,EpsilonGreedy
3.0,3.416107752892594,EpsilonGreedy
3.0,3.3948605387660096,EpsilonGreedy
3.0,5.340475180721715,EpsilonGreedy
3.0,4.003041561992243,EpsilonGreedy
3.0,4.741312894898097,EpsilonGreedy
3.0,5.059376349146171,EpsilonGreedy
3.0,3.9434685191061796,EpsilonGreedy
3.0,5.541350437897199,EpsilonGreedy
3.0,3.432204628039046,EpsilonGreedy
3.0,4.444150530500535,EpsilonGreedy
3.0,3.3108824925168854,EpsilonGreedy
3.0,2.2216767162585156,EpsilonGreedy
3.0,5.419872205754835,EpsilonGreedy
3.0,5.766171445727201,EpsilonGreedy
3.0,3.335693418064971,EpsilonGreedy
3.0,4.5402486929666726,EpsilonGreedy
3.0,4.945654622498725,EpsilonGreedy
3.0,4.836284982619628,EpsilonGreedy
3.0,5.389799459640332,EpsilonGreedy
3.0,3.8510009165532644,EpsilonGreedy
3.0,4.24272662486739,EpsilonGreedy
3.0,4.367490369122178,EpsilonGreedy
3.0,3.087172670599536,EpsilonGreedy
3.0,3.7151002380218108,EpsilonGreedy
3.0,1.9103686011259673,EpsilonGreedy
3.0,4.141473026684965,EpsilonGreedy
3.0,1.7264143532203917,EpsilonGreedy
3.0,2.0091639401109584,EpsilonGreedy
3.0,4.619759909972145,EpsilonGreedy
3.0,4.851945153748077,EpsilonGreedy
3.0,2.7151828319009086,EpsilonGreedy
3.0,3.8713287730632855,EpsilonGreedy
3.0,5.818192346680141,EpsilonGreedy
3.0,4.89104563792352,EpsilonGreedy
3.0,2.7173687899307284,EpsilonGreedy
3.0,4.122786075802457,EpsilonGreedy
3.0,3.6301834855309743,EpsilonGreedy
3.0,4.330086813075967,EpsilonGreedy
3.0,4.553597588022742,EpsilonGreedy
3.0,5.796397503192282,EpsilonGreedy
3.0,3.5060202436984254,EpsilonGreedy
3.0,4.5674777666305495,EpsilonGreedy
3.0,3.941815939181912,EpsilonGreedy
3.0,3.0565221402533824,EpsilonGreedy
3.0,2.694465655133559,EpsilonGreedy
3.0,5.01104054303096,EpsilonGreedy
3.0,5.022603897558699,EpsilonGreedy
3.0,4.5273561691082875,EpsilonGreedy
3.0,2.904159638321925,EpsilonGreedy
3.0,3.584505314970936,EpsilonGreedy
3.0,2.539383990405563,EpsilonGreedy
3.0,1.3729081866925767,EpsilonGreedy
3.0,3.4128485918531353,EpsilonGreedy
3.0,2.5581574224872456,EpsilonGreedy
3.0,2.0833822410284077,EpsilonGreedy
3.0,3.0243776431847045,EpsilonGreedy
3.0,3.5252310150648913,EpsilonGreedy
3.0,4.52136550404954,EpsilonGreedy
3.0,4.99643430841068,EpsilonGreedy
3.0,4.112872066008627,EpsilonGreedy
3.0,3.3302245799517856,EpsilonGreedy
3.0,3.1768858632238044,EpsilonGreedy
3.0,4.419793092634849,EpsilonGreedy
3.0,3.114043654605823,EpsilonGreedy
3.0,4.222691828604713,EpsilonGreedy
3.0,4.672560091477324,EpsilonGreedy
3.0,4.218510831985707,EpsilonGreedy
3.0,4.078780450052621,EpsilonGreedy
3.0,4.005191903601867,EpsilonGreedy
3.0,4.088668200239588,EpsilonGreedy
3.0,4.458145300586513,EpsilonGreedy
3.0,3.812278597688717,EpsilonGreedy
3.0,4.517381616028688,EpsilonGreedy
3.0,5.369090458239296,EpsilonGreedy
3.0,6.058101378490754,EpsilonGreedy
3.0,4.277139893180777,EpsilonGreedy
3.0,1.5594238307617294,EpsilonGreedy
3.0,3.566790654557025,EpsilonGreedy
3.0,3.217464286335141,EpsilonGreedy
3.0,3.522864646039264,EpsilonGreedy
3.0,5.830116079401682,EpsilonGreedy
3.0,4.554228518240321,EpsilonGreedy
3.0,4.115644163127708,EpsilonGreedy
3.0,5.072840246711001,EpsilonGreedy
3.0,4.44941138259609,EpsilonGreedy
3.0,3.513847913220438,EpsilonGreedy
3.0,3.409298304337321,EpsilonGreedy
3.0,2.2535132913281055,EpsilonGreedy
3.0,4.512375677332878,EpsilonGreedy
3.0,3.6794718211207718,EpsilonGreedy
3.0,3.6936927840778893,EpsilonGreedy
3.0,3.9559575271936733,EpsilonGreedy
3.0,3.3691739752197094,EpsilonGreedy
3.0,3.8712347918084395,EpsilonGreedy
3.0,6.122841570114032,EpsilonGreedy
3.0,4.6945375822826865,EpsilonGreedy
3.0,4.37977161947535,EpsilonGreedy
3.0,3.2611999685595423,EpsilonGreedy
3.0,4.127231713055772,EpsilonGreedy
3.0,3.1346465223372904,EpsilonGreedy
3.0,3.6514553510832877,EpsilonGreedy
3.0,3.1948186155253926,EpsilonGreedy
3.0,4.981811087696144,EpsilonGreedy
3.0,3.881812887534908,EpsilonGreedy
3.0,4.257054770149913,EpsilonGreedy
3.0,3.6599129533281882,EpsilonGreedy
3.0,5.5901366617746575,EpsilonGreedy
3.0,3.9223282551715637,EpsilonGreedy
3.0,6.206787100473291,EpsilonGreedy
3.0,3.388888997208786,EpsilonGreedy
3.0,3.1435503257984103,EpsilonGreedy
3.0,3.105046669794991,EpsilonGreedy
3.0,5.03266818305695,EpsilonGreedy
3.0,5.0214073321142125,EpsilonGreedy
3.0,4.441100978136195,EpsilonGreedy
3.0,4.615188924335173,EpsilonGreedy
3.0,4.29796984951951,EpsilonGreedy
3.0,5.145126426442707,EpsilonGreedy
3.0,4.553001044542451,EpsilonGreedy
3.0,3.6668464886556285,EpsilonGreedy
3.0,1.6780983460739929,EpsilonGreedy
3.0,3.063549677560524,EpsilonGreedy
3.0,3.370053085499643,EpsilonGreedy
3.0,4.196324599436432,EpsilonGreedy
3.0,3.3108505482182604,EpsilonGreedy
3.0,3.407499273703109,EpsilonGreedy
3.0,3.3978963059541556,EpsilonGreedy
3.0,4.690228710940788,EpsilonGreedy
3.0,3.6161520360870942,EpsilonGreedy
3.0,1.9425709843025643,EpsilonGreedy
3.0,2.89296278013203,EpsilonGreedy
3.0,5.0625040672823065,EpsilonGreedy
3.0,3.500852372115384,EpsilonGreedy
3.0,4.643376335326757,EpsilonGreedy
3.0,3.038940519201888,EpsilonGreedy
3.0,4.580038122419753,EpsilonGreedy
3.0,3.4871354315214975,EpsilonGreedy
3.0,3.6419219792871993,EpsilonGreedy
3.0,4.655324026191311,EpsilonGreedy
3.0,2.26315280801888,EpsilonGreedy
3.0,3.825154097229661,EpsilonGreedy
3.0,5.454679084844353,EpsilonGreedy
3.0,5.6327336840612645,EpsilonGreedy
3.0,5.167250490500997,EpsilonGreedy
3.0,5.642117206796366,EpsilonGreedy
3.0,3.724153150228891,EpsilonGreedy
3.0,4.695673949817454,EpsilonGreedy
3.0,5.091991924238282,EpsilonGreedy
3.0,4.713175436772786,EpsilonGreedy
3.0,4.261523587403784,EpsilonGreedy
3.0,4.568380134161884,EpsilonGreedy
3.0,4.7828759596283215,EpsilonGreedy
3.0,4.843338776360538,EpsilonGreedy
3.0,4.025596124982386,EpsilonGreedy
3.0,3.9670252846867986,EpsilonGreedy
3.0,3.8459903254093333,EpsilonGreedy
3.0,4.39549788654735,EpsilonGreedy
3.0,3.8503045094439203,EpsilonGreedy
3.0,4.4164432738589685,EpsilonGreedy
3.0,3.5933862023523497,EpsilonGreedy
3.0,3.63559654529083,EpsilonGreedy
3.0,2.2277530420376532,EpsilonGreedy
3.0,2.9313450647884207,EpsilonGreedy
3.0,5.255971551596387,EpsilonGreedy
3.0,4.413663161981178,EpsilonGreedy
3.0,5.426316946959318,EpsilonGreedy
3.0,5.405292856362216,EpsilonGreedy
3.0,4.2999119031738,EpsilonGreedy
3.0,4.074833110122969,EpsilonGreedy
3.0,3.7888485641304444,EpsilonGreedy
3.0,3.838362704826429,EpsilonGreedy
3.0,5.315402275087471,EpsilonGreedy
3.0,2.689268905370912,EpsilonGreedy
3.0,4.20084990147438,EpsilonGreedy
3.0,4.763696752433494,EpsilonGreedy
3.0,5.123635371623874,EpsilonGreedy
3.0,3.3288734565454936,EpsilonGreedy
3.0,3.589370216819702,EpsilonGreedy
3.0,4.472834129458368,EpsilonGreedy
3.0,5.536017945526421,EpsilonGreedy
3.0,3.002595545414477,EpsilonGreedy
3.0,1.337284785555902,EpsilonGreedy
3.0,5.393564130940714,EpsilonGreedy
3.0,4.350360104665486,EpsilonGreedy
3.0,3.791170999102185,EpsilonGreedy
3.0,4.594780376860415,EpsilonGreedy
3.0,3.6230787296268963,EpsilonGreedy
3.0,5.709571537344887,EpsilonGreedy
3.0,3.5176714661601776,EpsilonGreedy
3.0,2.347793696643069,EpsilonGreedy
3.0,2.1342919598526633,EpsilonGreedy
3.0,3.6457278838756415,EpsilonGreedy
3.0,2.804887631600552,EpsilonGreedy
3.0,3.3577480421016683,EpsilonGreedy
3.0,5.0922831050617985,EpsilonGreedy
3.0,4.07342541181522,EpsilonGreedy
3.0,3.814813545730684,EpsilonGreedy
3.0,4.3303793928442404,EpsilonGreedy
3.0,4.2942312362567145,EpsilonGreedy
3.0,4.771388259295545,EpsilonGreedy
3.0,4.192995153750334,EpsilonGreedy
3.0,5.671273315870485,EpsilonGreedy
3.0,3.541798127645821,EpsilonGreedy
3.0,2.4934825720724696,EpsilonGreedy
3.0,6.0196169863868985,EpsilonGreedy
3.0,3.2873853353956726,EpsilonGreedy
3.0,3.162689271366564,EpsilonGreedy
3.0,4.779145488723682,EpsilonGreedy
3.0,3.3756645398270333,EpsilonGreedy
3.0,3.854597887227797,EpsilonGreedy
3.0,3.4881039739330015,EpsilonGreedy
3.0,3.049063455054517,EpsilonGreedy
3.0,2.8955508332388207,EpsilonGreedy
3.0,4.61827734413679,EpsilonGreedy
3.0,4.315962589296751,EpsilonGreedy
3.0,4.198629708868196,EpsilonGreedy
3.0,5.267610993040856,EpsilonGreedy
3.0,1.8319997128920722,EpsilonGreedy
3.0,4.2097043143148944,EpsilonGreedy
3.0,6.142504736316789,EpsilonGreedy
3.0,2.6111918178263984,EpsilonGreedy
3.0,3.9018190034096887,EpsilonGreedy
3.0,4.5066017653798145,EpsilonGreedy
3.0,3.9549350525171,EpsilonGreedy
3.0,3.2253638429040166,EpsilonGreedy
3.0,5.290467209401015,EpsilonGreedy
3.0,4.514454009748088,EpsilonGreedy
3.0,3.8358620866393838,EpsilonGreedy
3.0,4.329622408783925,EpsilonGreedy
3.0,4.2395208101114354,EpsilonGreedy
3.0,4.619200310353432,EpsilonGreedy
3.0,3.7479942014339827,EpsilonGreedy
3.0,5.354891730489189,EpsilonGreedy
3.0,3.017702988504655,EpsilonGreedy
3.0,3.1662615140546144,EpsilonGreedy
3.0,3.7368218273610863,EpsilonGreedy
3.0,2.417275087288525,EpsilonGreedy
3.0,3.607502999025829,EpsilonGreedy
3.0,4.615928620365944,EpsilonGreedy
3.0,3.880751065360166,EpsilonGreedy
3.0,4.182935654379834,EpsilonGreedy
3.0,4.040647693848929,EpsilonGreedy
3.0,4.1297821626683175,EpsilonGreedy
3.0,3.2153662600847115,EpsilonGreedy
3.0,3.5590586750415096,EpsilonGreedy
3.0,3.70512671419358,EpsilonGreedy
3.0,3.3204281357928678,EpsilonGreedy
3.0,3.3229542053511953,EpsilonGreedy
3.0,4.6762434242744,EpsilonGreedy
3.0,3.3978574834491475,EpsilonGreedy
3.0,4.411260187433216,EpsilonGreedy
3.0,4.150889702689,EpsilonGreedy
3.0,2.6505570965117586,EpsilonGreedy
3.0,4.232326474162338,EpsilonGreedy
3.0,2.6252106264615636,EpsilonGreedy
3.0,3.9637981195037506,EpsilonGreedy
3.0,5.482388275075968,EpsilonGreedy
3.0,4.556272903823804,EpsilonGreedy
3.0,6.2486104104158695,EpsilonGreedy
3.0,4.721336361183685,EpsilonGreedy
3.0,3.2537510095423086,EpsilonGreedy
3.0,3.0514104995512166,EpsilonGreedy
3.0,4.441354922125177,EpsilonGreedy
3.0,4.19147555675361,EpsilonGreedy
3.0,5.30229709844347,EpsilonGreedy
3.0,4.732805576806852,EpsilonGreedy
3.0,4.497326153195253,EpsilonGreedy
3.0,4.32694607246335,EpsilonGreedy
3.0,6.466061869410037,EpsilonGreedy
3.0,4.038754115020709,EpsilonGreedy
3.0,4.291830764677252,EpsilonGreedy
